timestamp,Open,High,Low,Close,Volume
2025-07-31 09:53:00,208.9600067138672,208.97999572753906,208.80999755859375,208.93499755859375,111081.0
2025-07-31 09:53:00,208.9600067138672,208.97999572753906,208.80999755859375,208.93499755859375,111081.0
2025-07-31 10:04:00,208.88999938964844,209.0,208.64089965820312,208.65499877929688,116195.0
2025-07-31 10:04:00,208.88999938964844,209.0,208.64089965820312,208.65499877929688,116195.0
2025-07-31 10:05:00,208.63999938964844,208.7100067138672,208.5500946044922,208.5850067138672,91384.0
2025-07-31 10:05:00,208.63999938964844,208.7100067138672,208.5500946044922,208.5850067138672,91384.0
2025-07-31 10:06:00,208.58999633789062,208.92999267578125,208.53500366210938,208.9149932861328,137122.0
2025-07-31 10:06:00,208.58999633789062,208.92999267578125,208.53500366210938,208.9149932861328,137122.0
2025-07-31 10:07:00,208.94000244140625,208.96499633789062,208.72000122070312,208.8000030517578,127651.0
2025-07-31 10:07:00,208.94000244140625,208.96499633789062,208.72000122070312,208.8000030517578,127651.0
2025-07-31 10:08:00,208.77000427246094,208.9600067138672,208.75070190429688,208.8800048828125,97024.0
2025-07-31 10:08:00,208.77000427246094,208.9600067138672,208.75070190429688,208.8800048828125,97024.0
2025-07-31 10:09:00,208.86000061035156,208.8800048828125,208.7100067138672,208.8000030517578,119629.0
2025-07-31 10:09:00,208.86000061035156,208.8800048828125,208.7100067138672,208.8000030517578,119629.0
2025-07-31 10:10:00,208.7899932861328,208.96499633789062,208.75,208.8249969482422,118749.0
2025-07-31 10:10:00,208.7899932861328,208.96499633789062,208.75,208.8249969482422,118749.0
2025-07-31 10:11:00,208.8300018310547,209.08999633789062,208.7100067138672,208.89979553222656,212080.0
2025-07-31 10:11:00,208.8300018310547,209.08999633789062,208.7100067138672,208.89979553222656,212080.0
2025-07-31 10:12:00,208.89999389648438,209.02999877929688,208.74000549316406,208.97999572753906,100356.0
2025-07-31 10:12:00,208.89999389648438,209.02999877929688,208.74000549316406,208.97999572753906,100356.0
2025-07-31 10:13:00,208.97999572753906,209.52000427246094,208.97000122070312,209.49000549316406,184445.0
2025-07-31 10:13:00,208.97999572753906,209.52000427246094,208.97000122070312,209.49000549316406,184445.0
2025-07-31 10:14:00,209.5500030517578,209.6199951171875,209.3699951171875,209.49000549316406,143110.0
2025-07-31 10:14:00,209.5500030517578,209.6199951171875,209.3699951171875,209.49000549316406,143110.0
2025-07-31 10:15:00,209.49000549316406,209.5612030029297,209.41009521484375,209.4250030517578,123639.0
2025-07-31 10:15:00,209.49000549316406,209.5612030029297,209.41009521484375,209.4250030517578,123639.0
2025-07-31 10:16:00,209.42999267578125,209.47279357910156,209.13999938964844,209.14039611816406,101483.0
2025-07-31 10:16:00,209.42999267578125,209.47279357910156,209.13999938964844,209.14039611816406,101483.0
2025-07-31 10:17:00,209.13999938964844,209.439697265625,209.11000061035156,209.4199981689453,121264.0
2025-07-31 10:17:00,209.13999938964844,209.439697265625,209.11000061035156,209.4199981689453,121264.0
2025-07-31 10:18:00,209.42999267578125,209.5500030517578,209.3699951171875,209.4949951171875,131789.0
2025-07-31 10:18:00,209.42999267578125,209.5500030517578,209.3699951171875,209.4949951171875,131789.0
2025-07-31 10:19:00,209.52999877929688,209.68150329589844,209.51499938964844,209.57000732421875,175110.0
2025-07-31 10:19:00,209.52999877929688,209.68150329589844,209.51499938964844,209.57000732421875,175110.0
2025-07-31 10:20:00,209.57000732421875,209.5800018310547,209.07000732421875,209.07760620117188,185254.0
2025-07-31 10:20:00,209.57000732421875,209.5800018310547,209.07000732421875,209.07760620117188,185254.0
2025-07-31 10:21:00,209.07000732421875,209.11000061035156,208.91000366210938,208.91000366210938,104193.0
2025-07-31 10:21:00,209.07000732421875,209.11000061035156,208.91000366210938,208.91000366210938,104193.0
2025-07-31 10:22:00,208.91000366210938,209.031005859375,208.82000732421875,208.9031982421875,97474.0
