timestamp,Open,High,Low,Close,Volume
2025-07-31 09:53:00,193.68600463867188,193.95460510253906,193.58999633789062,193.8300018310547,57226.0
2025-07-31 09:53:00,193.68600463867188,193.95460510253906,193.58999633789062,193.8300018310547,57226.0
2025-07-31 10:04:00,194.85000610351562,194.88999938964844,194.58689880371094,194.58689880371094,68690.0
2025-07-31 10:04:00,194.85000610351562,194.88999938964844,194.58689880371094,194.58689880371094,68690.0
2025-07-31 10:05:00,194.57000732421875,194.7899932861328,194.52999877929688,194.69000244140625,58926.0
2025-07-31 10:05:00,194.57000732421875,194.7899932861328,194.52999877929688,194.69000244140625,58926.0
2025-07-31 10:06:00,194.72000122070312,195.10000610351562,194.69000244140625,195.09500122070312,104546.0
2025-07-31 10:06:00,194.72000122070312,195.10000610351562,194.69000244140625,195.09500122070312,104546.0
2025-07-31 10:07:00,195.03500366210938,195.19000244140625,194.88999938964844,194.88999938964844,41964.0
2025-07-31 10:07:00,195.03500366210938,195.19000244140625,194.88999938964844,194.88999938964844,41964.0
2025-07-31 10:08:00,194.91000366210938,195.15750122070312,194.80999755859375,195.02520751953125,50879.0
2025-07-31 10:08:00,194.91000366210938,195.15750122070312,194.80999755859375,195.02520751953125,50879.0
2025-07-31 10:09:00,194.97999572753906,195.1999969482422,194.96499633789062,195.09959411621094,51068.0
2025-07-31 10:09:00,194.97999572753906,195.1999969482422,194.96499633789062,195.09959411621094,51068.0
2025-07-31 10:10:00,195.0968017578125,195.3800048828125,195.0290069580078,195.30999755859375,62618.0
2025-07-31 10:10:00,195.0968017578125,195.3800048828125,195.0290069580078,195.30999755859375,62618.0
2025-07-31 10:11:00,195.3350067138672,195.38999938964844,194.98500061035156,195.00999450683594,97406.0
2025-07-31 10:11:00,195.3350067138672,195.38999938964844,194.98500061035156,195.00999450683594,97406.0
2025-07-31 10:12:00,195.00999450683594,195.0399932861328,194.8000030517578,194.8699951171875,70700.0
2025-07-31 10:12:00,195.00999450683594,195.0399932861328,194.8000030517578,194.8699951171875,70700.0
2025-07-31 10:13:00,194.86000061035156,194.95989990234375,194.72999572753906,194.88999938964844,58591.0
2025-07-31 10:13:00,194.86000061035156,194.95989990234375,194.72999572753906,194.88999938964844,58591.0
2025-07-31 10:14:00,194.91000366210938,195.02000427246094,194.8699951171875,194.99000549316406,48893.0
2025-07-31 10:14:00,194.91000366210938,195.02000427246094,194.8699951171875,194.99000549316406,48893.0
2025-07-31 10:15:00,195.0,195.2653045654297,194.9600067138672,195.17999267578125,74636.0
2025-07-31 10:15:00,195.0,195.2653045654297,194.9600067138672,195.17999267578125,74636.0
2025-07-31 10:16:00,195.17999267578125,195.33999633789062,195.08619689941406,195.10000610351562,66321.0
2025-07-31 10:16:00,195.17999267578125,195.33999633789062,195.08619689941406,195.10000610351562,66321.0
2025-07-31 10:17:00,195.08999633789062,195.1649932861328,195.0,195.00999450683594,44254.0
2025-07-31 10:17:00,195.08999633789062,195.1649932861328,195.0,195.00999450683594,44254.0
2025-07-31 10:18:00,195.0050048828125,195.27000427246094,195.00050354003906,195.25,25700.0
2025-07-31 10:18:00,195.0050048828125,195.27000427246094,195.00050354003906,195.25,25700.0
2025-07-31 10:19:00,195.25759887695312,195.32000732421875,195.0800018310547,195.18499755859375,31157.0
2025-07-31 10:19:00,195.25759887695312,195.32000732421875,195.0800018310547,195.18499755859375,31157.0
2025-07-31 10:20:00,195.17999267578125,195.2050018310547,195.0800018310547,195.12240600585938,38012.0
2025-07-31 10:20:00,195.17999267578125,195.2050018310547,195.0800018310547,195.12240600585938,38012.0
2025-07-31 10:21:00,195.125,195.3000030517578,195.00999450683594,195.27499389648438,40290.0
2025-07-31 10:21:00,195.125,195.3000030517578,195.00999450683594,195.27499389648438,40290.0
2025-07-31 10:22:00,195.29510498046875,195.29510498046875,195.0800018310547,195.2899932861328,50105.0
2025-07-31 10:22:00,195.29510498046875,195.29510498046875,195.0800018310547,195.2899932861328,50105.0
2025-07-31 10:23:00,195.3249969482422,195.35499572753906,195.17999267578125,195.22999572753906,41156.0
2025-07-31 10:23:00,195.3249969482422,195.35499572753906,195.17999267578125,195.22999572753906,41156.0
2025-07-31 10:24:00,195.17999267578125,195.2899932861328,195.1461944580078,195.26390075683594,26098.0
2025-07-31 10:24:00,195.17999267578125,195.2899932861328,195.1461944580078,195.26390075683594,26098.0
2025-07-31 10:25:00,195.27000427246094,195.4600067138672,195.27000427246094,195.35000610351562,49396.0
2025-07-31 10:25:00,195.27000427246094,195.4600067138672,195.27000427246094,195.35000610351562,49396.0
2025-07-31 10:26:00,195.38999938964844,195.38999938964844,195.11000061035156,195.1300048828125,42731.0
2025-07-31 10:26:00,195.38999938964844,195.38999938964844,195.11000061035156,195.1300048828125,42731.0
