timestamp,Open,High,Low,Close,Volume
2025-07-31 09:53:00,541.1320190429688,541.7000122070312,540.22998046875,540.530029296875,194184.0
2025-07-31 09:53:00,541.1320190429688,541.7000122070312,540.22998046875,540.530029296875,194184.0
2025-07-31 10:04:00,536.85498046875,537.47998046875,536.5700073242188,537.4650268554688,121462.0
2025-07-31 10:04:00,536.85498046875,537.47998046875,536.5700073242188,537.4650268554688,121462.0
2025-07-31 10:05:00,537.4650268554688,538.3394165039062,537.3099975585938,538.2999877929688,212111.0
2025-07-31 10:05:00,537.4650268554688,538.3394165039062,537.3099975585938,538.2999877929688,212111.0
2025-07-31 10:06:00,538.3400268554688,538.47998046875,537.5599975585938,538.1500244140625,159914.0
2025-07-31 10:06:00,538.3400268554688,538.47998046875,537.5599975585938,538.1500244140625,159914.0
2025-07-31 10:07:00,538.0900268554688,538.6693725585938,538.0479736328125,538.4650268554688,169034.0
2025-07-31 10:07:00,538.0900268554688,538.6693725585938,538.0479736328125,538.4650268554688,169034.0
2025-07-31 10:08:00,538.4000244140625,539.5798950195312,538.3900146484375,538.5,185428.0
2025-07-31 10:08:00,538.4000244140625,539.5798950195312,538.3900146484375,538.5,185428.0
2025-07-31 10:09:00,538.5399780273438,538.7081298828125,538.2000122070312,538.5,144094.0
2025-07-31 10:09:00,538.5399780273438,538.7081298828125,538.2000122070312,538.5,144094.0
2025-07-31 10:10:00,538.5698852539062,538.780029296875,537.2200927734375,538.3200073242188,199843.0
2025-07-31 10:10:00,538.5698852539062,538.780029296875,537.2200927734375,538.3200073242188,199843.0
2025-07-31 10:11:00,538.3200073242188,538.3800048828125,536.52001953125,536.8270263671875,165136.0
2025-07-31 10:11:00,538.3200073242188,538.3800048828125,536.52001953125,536.8270263671875,165136.0
2025-07-31 10:12:00,536.8599853515625,537.1799926757812,536.4619750976562,537.080078125,138475.0
2025-07-31 10:12:00,536.8599853515625,537.1799926757812,536.4619750976562,537.080078125,138475.0
